User name,AWS access key,Event time,Event source,Event name,AWS region,Source IP address,User agent,Error code,Resources,Request ID,Event ID,Read-only,Event type,Recipient Account Id,Event category;;;
CloudTrail,ASIA4B4RYUGIHFUS2ONM,2020-09-26T13:20:18Z,iam.amazonaws.com,ChangePassword,us-east-1,AWS Internal,AWS Internal,,[],de6f43e3-66cf-43e0-80e7-0f02c4b6d629,b76b8732-5e1b-4218-90f6-abdda006b4ff,false,AwsApiCall,828697518480,;;;
"root,,2020-09-12T12:35:55Z,ec2.amazonaws.com,AssociateRouteTable,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":""""AWS::EC2::RouteTable"""",""""resourceName"""":""""rtb-0bafa4fd76641d8ad""""},{""""resourceType"""":""""AWS::EC2::SubnetRouteTableAssociation"""",""""resourceName"""":""""rtbassoc-0194621e5f9572d18""""},{""""resourceType"""":""""AWS::EC2::Subnet"""",""""resourceName"""":""""subnet-0dbfb2d6bbf6a7375""""}]"",803e0115-1e22-4fd2-8f75-44951e57b2db,44125d31-a707-4871-9777-ec4acf53dd6d,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T12:35:55Z,ec2.amazonaws.com,AssociateRouteTable,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":""""AWS::EC2::RouteTable"""",""""resourceName"""":""""rtb-0bafa4fd76641d8ad""""},{""""resourceType"""":""""AWS::EC2::SubnetRouteTableAssociation"""",""""resourceName"""":""""rtbassoc-05209c1e5616624d9""""},{""""resourceType"""":""""AWS::EC2::Subnet"""",""""resourceName"""":""""subnet-0b8be041d0ac9af3e""""}]"",0c2819ca-8a9b-4543-ad3c-ae9e7c18b1aa,820d68f4-d1ae-49f7-b3ac-d36f8a0b8533,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T12:35:53Z,ec2.amazonaws.com,CreateTags,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":null,""""resourceName"""":""""subnet-0b8be041d0ac9af3e""""}]"",fede7357-ca99-440d-a381-5aee73091977,1d43336f-bec5-4285-b8ad-dacb014707a1,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T12:35:53Z,ec2.amazonaws.com,CreateRoute,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":""""AWS::EC2::RouteTable"""",""""resourceName"""":""""rtb-0bafa4fd76641d8ad""""},{""""resourceType"""":null,""""resourceName"""":""""igw-03864155d1fdcdb23""""}]"",38ab102c-d907-4162-a5d3-42942f14113c,8e1be9fe-cb50-4c6f-90db-8776eea03c9b,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T12:35:52Z,ec2.amazonaws.com,CreateTags,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":null,""""resourceName"""":""""subnet-0dbfb2d6bbf6a7375""""}]"",ed745729-5b61-4cd5-a857-86e1c9d5c0e1,0dd7577c-f6ab-4ecf-b804-d1f83b90c69c,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T12:35:52Z,ec2.amazonaws.com,CreateTags,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":null,""""resourceName"""":""""subnet-01397f2c829c0cdf8""""}]"",d879e3af-1ac7-4713-b0b0-11dcb8c018e5,269c9814-c766-49fb-b806-837eecfa869a,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T12:35:52Z,ec2.amazonaws.com,CreateTags,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":null,""""resourceName"""":""""subnet-069b8c268f3528a95""""}]"",148acc58-2850-43ef-85e1-885272bf875a,288c63a7-0ea7-4b36-8e04-e07cdac0bfbe,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T12:35:52Z,ec2.amazonaws.com,CreateTags,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":null,""""resourceName"""":""""subnet-0b8be041d0ac9af3e""""}]"",e77f4dac-6ef1-46d5-a2de-421a0b3cf7b1,611ea00b-78a9-41fe-b21b-2403fa1f24ea,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T12:35:52Z,ec2.amazonaws.com,CreateTags,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":null,""""resourceName"""":""""subnet-0dbfb2d6bbf6a7375""""}]"",09953fab-ce24-40aa-a94f-648a7cb921b9,761081cd-605f-4753-a8ec-9f102f76039a,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T12:35:52Z,ec2.amazonaws.com,CreateTags,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":null,""""resourceName"""":""""subnet-01397f2c829c0cdf8""""}]"",989d2580-dc97-4171-9ecc-2b22e626cec5,87292596-1622-48f1-9ee3-1c5e2b3b23ac,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T12:35:52Z,ec2.amazonaws.com,ModifySubnetAttribute,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":""""AWS::EC2::Subnet"""",""""resourceName"""":""""subnet-0dbfb2d6bbf6a7375""""}]"",4a8dd096-3730-48ba-b0ea-96540667a005,a53bda15-ce9c-477d-b943-339f27f3d075,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T12:35:52Z,ec2.amazonaws.com,CreateTags,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":null,""""resourceName"""":""""subnet-069b8c268f3528a95""""}]"",6fadd967-6c97-44d1-97e7-67b64ce33d9f,a7b20283-c400-43ea-98f4-453847cc16b7,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T12:35:52Z,ec2.amazonaws.com,ModifySubnetAttribute,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":""""AWS::EC2::Subnet"""",""""resourceName"""":""""subnet-0b8be041d0ac9af3e""""}]"",7ac45ae1-db5f-4a25-a832-f2dde3a18984,d636bc42-6a38-4d88-9372-5446a8452557,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T12:35:49Z,ec2.amazonaws.com,CreateTags,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":null,""""resourceName"""":""""sg-039ded1421e83b66d""""}]"",f012fa60-6f6b-415f-9914-373c7e8627ad,d2d0e974-4072-45a2-a61c-87c86f902b91,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T12:35:49Z,ec2.amazonaws.com,AuthorizeSecurityGroupIngress,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":""""AWS::EC2::SecurityGroup"""",""""resourceName"""":""""sg-0395f2c2b3fecc859""""},{""""resourceType"""":""""AWS::EC2::SecurityGroup"""",""""resourceName"""":""""sg-039ded1421e83b66d""""}]"",0066f8e7-827c-425a-bd51-a8949229023c,e894335e-c71c-4ab9-996a-78ad8adb403d,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T12:35:49Z,ec2.amazonaws.com,CreateTags,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":null,""""resourceName"""":""""sg-039ded1421e83b66d""""}]"",4c02ca22-36ea-42c0-a42a-57dcfad989ea,f4ef2c29-d612-4d7f-96e0-335f9423645f,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T12:35:44Z,ec2.amazonaws.com,CreateSecurityGroup,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":""""AWS::EC2::VPC"""",""""resourceName"""":""""vpc-0ccfb2e27fdb05e8b""""},{""""resourceType"""":""""AWS::EC2::SecurityGroup"""",""""resourceName"""":""""UDARR-Database""""},{""""resourceType"""":""""AWS::EC2::SecurityGroup"""",""""resourceName"""":""""sg-039ded1421e83b66d""""}]"",908493e2-53a1-4d23-8400-a97b048d18bc,12c8b1d4-2748-47ab-be2b-e5e3cbc8fbb1,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T12:35:42Z,ec2.amazonaws.com,CreateTags,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":null,""""resourceName"""":""""sg-0395f2c2b3fecc859""""}]"",d533a915-48fa-47c7-918a-b6cc85b611e5,1163ce00-15ff-4bb5-94e8-fc80aa1a9d97,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T12:35:42Z,ec2.amazonaws.com,AuthorizeSecurityGroupIngress,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":""""AWS::EC2::SecurityGroup"""",""""resourceName"""":""""sg-0395f2c2b3fecc859""""}]"",7d38050b-8dae-4bc7-90c8-ffe5bae7ff9b,802cb51a-08ff-4364-ac02-48ec887d64d8,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T12:35:41Z,ec2.amazonaws.com,CreateTags,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":null,""""resourceName"""":""""sg-0395f2c2b3fecc859""""}]"",3058620d-8e9d-40db-805a-17353e788827,a5cd78be-7ca6-4c08-9ff8-c11880e397c2,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T12:35:37Z,ec2.amazonaws.com,CreateSubnet,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":""""AWS::EC2::VPC"""",""""resourceName"""":""""vpc-0ccfb2e27fdb05e8b""""},{""""resourceType"""":""""AWS::EC2::Subnet"""",""""resourceName"""":""""subnet-0b8be041d0ac9af3e""""}]"",d180b24e-a639-49d6-8c8e-162e03e60fd0,0d9dd624-e7ba-4e98-8482-0132b38a34dd,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T12:35:37Z,ec2.amazonaws.com,CreateTags,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":null,""""resourceName"""":""""rtb-0c9de1773aca227a5""""}]"",7a24d6e9-e2f0-46c5-8ade-0a4c44929bfc,53f3f0ab-2a7b-4cd6-b62a-4d7b988f155d,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T12:35:37Z,ec2.amazonaws.com,CreateTags,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":null,""""resourceName"""":""""rtb-0bafa4fd76641d8ad""""}]"",fc72dd0c-6a03-4d46-bee2-842b450045e8,5ae0b60c-0cc9-4802-9645-7fcab45504df,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T12:35:37Z,ec2.amazonaws.com,CreateTags,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":null,""""resourceName"""":""""rtb-0bafa4fd76641d8ad""""}]"",797f42cb-4e1b-4812-be78-f3939d07c121,a0a406b3-1ff4-440d-b256-c57f1cd747a1,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T12:35:37Z,ec2.amazonaws.com,CreateSecurityGroup,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":""""AWS::EC2::VPC"""",""""resourceName"""":""""vpc-0ccfb2e27fdb05e8b""""},{""""resourceType"""":""""AWS::EC2::SecurityGroup"""",""""resourceName"""":""""UDARR-Application""""},{""""resourceType"""":""""AWS::EC2::SecurityGroup"""",""""resourceName"""":""""sg-0395f2c2b3fecc859""""}]"",69ef78b2-1ef1-4b9f-9c63-1c042cc804b7,a1564128-7f78-40d2-9f9b-66f401032e97,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T12:35:36Z,ec2.amazonaws.com,AttachInternetGateway,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":""""AWS::EC2::VPC"""",""""resourceName"""":""""vpc-0ccfb2e27fdb05e8b""""},{""""resourceType"""":""""AWS::EC2::InternetGateway"""",""""resourceName"""":""""igw-03864155d1fdcdb23""""}]"",ca5fd6e0-dd41-417d-8478-ec15309b902d,0cd3d99c-05e4-4566-94dc-c0d8b58e554d,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T12:35:36Z,ec2.amazonaws.com,CreateSubnet,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":""""AWS::EC2::VPC"""",""""resourceName"""":""""vpc-0ccfb2e27fdb05e8b""""},{""""resourceType"""":""""AWS::EC2::Subnet"""",""""resourceName"""":""""subnet-0dbfb2d6bbf6a7375""""}]"",c15df27a-57ca-40eb-82f0-55af2c515954,2ebae953-c189-4bb1-894b-e00e03969f33,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T12:35:36Z,ec2.amazonaws.com,CreateTags,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":null,""""resourceName"""":""""rtb-0c9de1773aca227a5""""}]"",2d2bb927-0540-48e9-ab77-b5934e34d451,3b5f7dd0-7b97-46ab-82a4-cfe57ac70d26,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T12:35:36Z,ec2.amazonaws.com,CreateRouteTable,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":""""AWS::EC2::VPC"""",""""resourceName"""":""""vpc-0ccfb2e27fdb05e8b""""},{""""resourceType"""":""""AWS::EC2::RouteTable"""",""""resourceName"""":""""rtb-0bafa4fd76641d8ad""""}]"",2b80a7b8-9b67-4a48-8218-9763c3ebd47a,78ff4510-1070-4e71-81b3-25faf4a1b66a,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T12:35:36Z,ec2.amazonaws.com,CreateRouteTable,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":""""AWS::EC2::VPC"""",""""resourceName"""":""""vpc-0ccfb2e27fdb05e8b""""},{""""resourceType"""":""""AWS::EC2::RouteTable"""",""""resourceName"""":""""rtb-0c9de1773aca227a5""""}]"",f248d3c8-eb5c-4327-a6aa-7e90afd66ec5,c7f718b7-acd3-472b-bfc5-ff4165cd0e91,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T12:35:36Z,ec2.amazonaws.com,CreateSubnet,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":""""AWS::EC2::VPC"""",""""resourceName"""":""""vpc-0ccfb2e27fdb05e8b""""},{""""resourceType"""":""""AWS::EC2::Subnet"""",""""resourceName"""":""""subnet-069b8c268f3528a95""""}]"",9c625813-bfce-4cee-8795-2ad7aa0f9ecb,da600984-babd-4f66-a3dc-61fce11a809a,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T12:35:36Z,ec2.amazonaws.com,CreateSubnet,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":""""AWS::EC2::VPC"""",""""resourceName"""":""""vpc-0ccfb2e27fdb05e8b""""},{""""resourceType"""":""""AWS::EC2::Subnet"""",""""resourceName"""":""""subnet-01397f2c829c0cdf8""""}]"",51b57172-9823-4b57-ab7b-fbf01ed0b97e,e7da0a8e-2e50-4f6f-8c8b-ae1e303c9c9f,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T12:35:34Z,ec2.amazonaws.com,CreateTags,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":null,""""resourceName"""":""""igw-03864155d1fdcdb23""""}]"",59a088de-cfa1-4dea-983a-7ca62c1384eb,2111bd59-1451-40e7-bec4-0ed79a56b771,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T12:35:34Z,ec2.amazonaws.com,ModifyVpcAttribute,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":""""AWS::EC2::VPC"""",""""resourceName"""":""""vpc-0ccfb2e27fdb05e8b""""}]"",10dbd390-1ea4-40a7-9965-10d90efbbaf3,450e031b-18de-48a0-928b-9c4ad8f029eb,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T12:35:34Z,ec2.amazonaws.com,CreateTags,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":null,""""resourceName"""":""""vpc-0ccfb2e27fdb05e8b""""}]"",a8663d1c-0529-42ee-b92c-08beb75d15e8,6a06ac98-f0f7-4934-bd8d-8d7c86cfa141,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T12:35:34Z,ec2.amazonaws.com,ModifyVpcAttribute,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":""""AWS::EC2::VPC"""",""""resourceName"""":""""vpc-0ccfb2e27fdb05e8b""""}]"",04a76859-d68f-43bc-8363-0a6c60f73b73,78ba56f2-bdde-4fc7-b85b-89dcb3c714d1,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T12:35:34Z,ec2.amazonaws.com,CreateTags,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":null,""""resourceName"""":""""igw-03864155d1fdcdb23""""}]"",0505fcdd-b07e-4971-ad6a-ee165c56b25c,a20daf82-e23c-4da3-a0b5-c2bde52dbc0d,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T12:35:34Z,ec2.amazonaws.com,CreateTags,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":null,""""resourceName"""":""""vpc-0ccfb2e27fdb05e8b""""}]"",8a2da599-1867-4c09-b00e-40de5a35aa0e,cbc49761-01f3-444b-a461-3bbaf42d2a19,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T12:35:18Z,ec2.amazonaws.com,CreateInternetGateway,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":""""AWS::EC2::InternetGateway"""",""""resourceName"""":""""igw-03864155d1fdcdb23""""}]"",4ce6e868-4c87-4577-b3ce-65c87ab50951,4adb7364-3b27-4349-8a06-175c0a1c2f30,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T12:35:18Z,ec2.amazonaws.com,CreateVpc,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":""""AWS::EC2::VPC"""",""""resourceName"""":""""vpc-0ccfb2e27fdb05e8b""""}]"",3cd6bc38-87f9-4777-a740-63ab24ec42e6,b6edce27-17f1-452b-9a88-2238782a5a8d,,AwsApiCall,828697518480,";;;
"root,ASIA4B4RYUGIABS46XHQ,2020-09-12T12:35:14Z,cloudformation.amazonaws.com,CreateStack,eu-west-3,213.55.244.43,console.amazonaws.com,,""[{""""resourceType"""":""""AWS::CloudFormation::Stack"""",""""resourceName"""":""""arn:aws:cloudformation:eu-west-3:828697518480:stack/udacitystack2/683988a0-f4f4-11ea-8a6f-065897333aaa""""}]"",b51aff26-bd1e-45f9-bd1b-f310bdbde157,5a9c6a79-5ab0-4ee9-a30f-b6019b384545,,AwsApiCall,828697518480,";;;
"root,ASIA4B4RYUGIKMUNAYUW,2020-09-12T10:36:38Z,ec2.amazonaws.com,DeleteVpc,eu-west-3,213.55.244.43,console.ec2.amazonaws.com,,""[{""""resourceType"""":""""AWS::EC2::VPC"""",""""resourceName"""":""""vpc-06f05969752121511""""}]"",ea694dc1-d7ab-440c-8894-eaba369ca656,1c85812b-2290-40fd-82c4-3351fc612a39,,AwsApiCall,828697518480,";;;
"root,ASIA4B4RYUGIKMUNAYUW,2020-09-12T10:23:01Z,ec2.amazonaws.com,CreateVpc,eu-west-3,213.55.244.43,console.ec2.amazonaws.com,,""[{""""resourceType"""":""""AWS::EC2::VPC"""",""""resourceName"""":""""vpc-06f05969752121511""""}]"",b0631b7c-36d1-45fd-8784-a2f265257b52,d6105a79-09ad-4064-be27-c3dffd7efedd,,AwsApiCall,828697518480,";;;
root,ASIA4B4RYUGIABS46XHQ,2020-09-12T10:17:22Z,cloudformation.amazonaws.com,CreateStack,eu-west-3,213.55.244.43,console.amazonaws.com,ValidationException,[],e655745d-90a8-4946-a355-2f02bca790b0,6e67b208-befb-4975-bc40-90f1a4c2aee3,,AwsApiCall,828697518480,;;;
"root,ASIAJYAXU6XCRJSEEQNQ,2020-09-12T09:56:41Z,s3.amazonaws.com,PutBucketEncryption,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":""""AWS::S3::Bucket"""",""""resourceName"""":""""cf-templates-7tuwbs1qkqi9-eu-west-3""""}]"",5FD3C2A4531C5649,43d2687b-5be3-463c-b75b-538b8538e7b2,false,AwsApiCall,828697518480,";;;
"root,ASIAJYAXU6XCRJSEEQNQ,2020-09-12T09:56:40Z,s3.amazonaws.com,CreateBucket,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,,""[{""""resourceType"""":""""AWS::S3::Bucket"""",""""resourceName"""":""""cf-templates-7tuwbs1qkqi9-eu-west-3""""}]"",5Y6RBS1GCTCQCPBP,dcf08949-c76a-4270-8a2a-22315e48789c,false,AwsApiCall,828697518480,";;;
"root,,2020-09-12T09:28:49Z,ec2.amazonaws.com,DeleteVpc,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.InvalidVpcID.NotFound,""[{""""resourceType"""":""""AWS::EC2::VPC"""",""""resourceName"""":""""vpc-0e71175b628ad2730""""}]"",5ac0e75f-2254-4c9b-9426-a6490fa4a933,91fbe3f1-81b3-4729-a8e4-9ce317737e2c,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T09:28:48Z,ec2.amazonaws.com,DeleteInternetGateway,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.InvalidInternetGatewayID.NotFound,""[{""""resourceType"""":""""AWS::EC2::InternetGateway"""",""""resourceName"""":""""igw-0592db73c4da913ab""""}]"",77ab7a2f-22ca-4bdf-bc16-9b8360865049,a07ea6e8-2d13-4666-bab5-86dbbc412ca4,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T09:28:32Z,ec2.amazonaws.com,DetachInternetGateway,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.InvalidInternetGatewayID.NotFound,""[{""""resourceType"""":""""AWS::EC2::VPC"""",""""resourceName"""":""""vpc-0e71175b628ad2730""""},{""""resourceType"""":""""AWS::EC2::InternetGateway"""",""""resourceName"""":""""igw-0592db73c4da913ab""""}]"",e6e5e52a-8e1e-4de5-b6b3-0db9a777697b,376daab6-0c76-49be-96e8-1728e500f05e,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T09:28:32Z,ec2.amazonaws.com,DeleteSubnet,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.InvalidSubnetID.NotFound,""[{""""resourceType"""":""""AWS::EC2::Subnet"""",""""resourceName"""":""""subnet-00f6ef8c67dae8329""""}]"",2b904c8b-a20b-4f9e-a3f3-8ea20bd7ced2,7c430c09-6c4f-4de6-86aa-97a3c5792302,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T09:28:32Z,ec2.amazonaws.com,DeleteRouteTable,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.InvalidRouteTableID.NotFound,""[{""""resourceType"""":""""AWS::EC2::RouteTable"""",""""resourceName"""":""""rtb-070a12b04eb7f305b""""}]"",5ecff7c0-63fc-437e-b9d0-bbaa9bd9eccf,ca166165-624c-43c7-ab1c-fe0c55a06aa1,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T09:28:32Z,ec2.amazonaws.com,DeleteSubnet,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.InvalidSubnetID.NotFound,""[{""""resourceType"""":""""AWS::EC2::Subnet"""",""""resourceName"""":""""subnet-0c38196b5315fe529""""}]"",99b465b5-ede2-4ac6-b00e-27c7ffe13a1d,dbbb4e45-d35a-4342-8698-71af57a84984,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T09:28:18Z,ec2.amazonaws.com,DeleteSecurityGroup,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.InvalidGroup.NotFound,""[{""""resourceType"""":""""AWS::EC2::SecurityGroup"""",""""resourceName"""":""""sg-06f84c6b083d62093""""}]"",66c6763a-3f9d-4a58-af4e-a870bce97599,a1425476-a20e-4847-9100-1b4d87be34a4,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T09:28:16Z,ec2.amazonaws.com,DeleteSubnet,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.InvalidSubnetID.NotFound,""[{""""resourceType"""":""""AWS::EC2::Subnet"""",""""resourceName"""":""""subnet-0ed0ec9d670d90c83""""}]"",9fc0b61d-6e1f-4c5b-8b20-63abcbd2d0fd,5ff55acd-f626-451a-9065-f8c4c7273673,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T09:28:16Z,ec2.amazonaws.com,DeleteSecurityGroup,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.InvalidGroup.NotFound,""[{""""resourceType"""":""""AWS::EC2::SecurityGroup"""",""""resourceName"""":""""sg-07000b67b2ae75d84""""}]"",2467b6a0-f1a3-4279-8212-4b10517f7224,894aa13c-38a0-4aca-bcf9-1d7f44f0b117,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T09:28:16Z,ec2.amazonaws.com,DeleteSubnet,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.InvalidSubnetID.NotFound,""[{""""resourceType"""":""""AWS::EC2::Subnet"""",""""resourceName"""":""""subnet-0a15a68319f9da1c3""""}]"",e6f99f8b-2dab-4a40-8cb7-705e1b3b4c93,9ffd2362-f350-4e0e-a059-ad1948dcd6a0,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T09:28:16Z,ec2.amazonaws.com,DeleteRoute,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.InvalidRoute.NotFound,""[{""""resourceType"""":""""AWS::EC2::RouteTable"""",""""resourceName"""":""""rtb-070a12b04eb7f305b""""}]"",ea0b0dfd-64e6-4c5c-92af-2d23738e67c8,a2f87509-db68-4fbf-8bb8-018124060a25,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T09:28:16Z,ec2.amazonaws.com,DisassociateRouteTable,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.InvalidAssociationID.NotFound,""[{""""resourceType"""":""""AWS::EC2::SubnetRouteTableAssociation"""",""""resourceName"""":""""rtbassoc-04cf41ee47747dc79""""}]"",746ecc39-f43d-46ed-9a55-055b1322573b,a3762470-19f4-4829-974e-b5a882dc116d,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T09:28:16Z,ec2.amazonaws.com,DeleteRouteTable,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.InvalidRouteTableID.NotFound,""[{""""resourceType"""":""""AWS::EC2::RouteTable"""",""""resourceName"""":""""rtb-0e671023de95ba753""""}]"",e8514ca6-c755-4c78-aec1-8b1cb25cd2b0,a582f597-a066-4a12-b94b-69f2bc0335cd,,AwsApiCall,828697518480,";;;
"root,,2020-09-12T09:28:16Z,ec2.amazonaws.com,DisassociateRouteTable,eu-west-3,cloudformation.amazonaws.com,cloudformation.amazonaws.com,Client.InvalidAssociationID.NotFound,""[{""""resourceType"""":""""AWS::EC2::SubnetRouteTableAssociation"""",""""resourceName"""":""""rtbassoc-00bc0962ef2b3b333""""}]"",0f11aa5e-781b-4f52-b4a4-998944c76cc7,c384fee4-f300-4b90-a55f-b94a3af83244,,AwsApiCall,828697518480,";;;
